,STNAME,OFFENSE,AA,AB,AW,AI,JA,JB,JW,JI,total,Unnamed: 0,IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,state
732,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2000.0,4933692.0,4484113.0,181181.0,56350.0,147466.0,2247.0,62335.0,4788391.0,145301.0,,Minnes
733,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2001.0,4982796.0,4509697.0,192058.0,57339.0,154904.0,2347.0,66451.0,4824746.0,158050.0,,Minnes
734,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2002.0,5018935.0,4523713.0,201763.0,58304.0,162072.0,2449.0,70634.0,4849956.0,168979.0,,Minnes
735,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2003.0,5053572.0,4536583.0,211770.0,59270.0,168583.0,2462.0,74904.0,4873853.0,179719.0,,Minnes
736,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2004.0,5087713.0,4547732.0,222195.0,60355.0,175414.0,2544.0,79473.0,4897419.0,190294.0,,Minnes
737,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2005.0,5119598.0,4556199.0,232332.0,61741.0,182424.0,2659.0,84243.0,4918136.0,201462.0,,Minnes
738,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2006.0,5163555.0,4573137.0,244813.0,63037.0,190292.0,2808.0,89468.0,4950631.0,212924.0,,Minnes
739,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2007.0,5207203.0,4589755.0,256837.0,64451.0,198113.0,2896.0,95151.0,4983642.0,223561.0,,Minnes
740,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2008.0,5247018.0,4604227.0,267143.0,65919.0,205594.0,2969.0,101166.0,5012989.0,234029.0,,Minnes
741,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2009.0,5281203.0,4616560.0,275631.0,66335.0,212611.0,3029.0,107037.0,5038309.0,242894.0,,Minnes
742,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2010.0,5310828.0,4625353.0,282791.0,67755.0,219669.0,2988.0,112272.0,5059219.0,251609.0,,Minnes
743,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2011.0,5346143.0,4636888.0,292151.0,69343.0,228754.0,3134.0,115873.0,5089008.0,257135.0,,Minnes
744,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2012.0,5376643.0,4646105.0,300710.0,70528.0,237143.0,3124.0,119033.0,5113641.0,263002.0,,Minnes
745,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2013.0,5413479.0,4659601.0,311032.0,71885.0,245004.0,3232.0,122725.0,5143147.0,270332.0,,Minnes
746,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2014.0,5451079.0,4670623.0,323684.0,72806.0,254060.0,3385.0,126521.0,5174214.0,276865.0,,Minnes
747,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2015.0,5482032.0,4674959.0,336891.0,73976.0,262511.0,3568.0,130127.0,5197948.0,284084.0,,Minnes
748,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2016.0,5522744.0,4685535.0,353124.0,74909.0,271552.0,3724.0,133900.0,5231215.0,291529.0,,Minnes
749,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2017.0,5566230.0,4700264.0,368596.0,76089.0,279329.0,3949.0,138003.0,5266113.0,300117.0,,Minnes
750,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2018.0,5606249.0,4713995.0,382612.0,76983.0,286509.0,4089.0,142061.0,5297993.0,308256.0,,Minnes
751,Minnes,1145,44.0,351.0,570.0,48.0,9.0,53.0,202.0,3.0,1280.0,27000.0,27.0,0.0,Minnesota,2019.0,5639632.0,4723931.0,395556.0,77479.0,292507.0,4214.0,145945.0,5324502.0,315130.0,,Minnes
752,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1990.0,2578897.0,1640316.0,918137.0,7898.0,12546.0,,,2564096.0,14801.0,,Missis
753,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1991.0,2598733.0,1647041.0,931092.0,7877.0,12723.0,,,2583492.0,15241.0,,Missis
754,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1992.0,2623734.0,1655967.0,946494.0,8093.0,13180.0,,,2607506.0,16228.0,,Missis
755,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1993.0,2655100.0,1670529.0,961894.0,8634.0,14043.0,,,2638385.0,16715.0,,Missis
756,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1994.0,2688992.0,1688623.0,977069.0,8738.0,14562.0,,,2670938.0,18054.0,,Missis
757,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1995.0,2722659.0,1705861.0,992365.0,8935.0,15498.0,,,2702849.0,19810.0,,Missis
758,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1996.0,2748085.0,1718070.0,1004313.0,9340.0,16362.0,,,2726019.0,22066.0,,Missis
759,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1997.0,2777004.0,1733826.0,1016239.0,9644.0,17295.0,,,2752290.0,24714.0,,Missis
760,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1998.0,2804834.0,1748699.0,1028123.0,10138.0,17874.0,,,2777268.0,27566.0,,Missis
761,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,1999.0,2828408.0,1760835.0,1038253.0,10521.0,18799.0,,,2797436.0,30972.0,,Missis
762,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2000.0,2848353.0,1762713.0,1037743.0,11964.0,19240.0,759.0,15934.0,2808321.0,40032.0,,Missis
763,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2001.0,2852994.0,1762488.0,1040145.0,12457.0,19712.0,861.0,17331.0,2808826.0,44168.0,,Missis
764,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2002.0,2858681.0,1763314.0,1042311.0,12935.0,20443.0,974.0,18704.0,2810757.0,47924.0,,Missis
765,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2003.0,2868312.0,1766235.0,1046235.0,13497.0,21240.0,1056.0,20049.0,2816495.0,51817.0,,Missis
766,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2004.0,2889010.0,1775608.0,1054419.0,14080.0,22205.0,1158.0,21540.0,2833276.0,55734.0,,Missis
767,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2005.0,2905943.0,1782506.0,1061415.0,14509.0,23242.0,1219.0,23052.0,2845360.0,60583.0,,Missis
768,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2006.0,2904978.0,1770305.0,1070798.0,15013.0,23300.0,1343.0,24219.0,2840544.0,64434.0,,Missis
769,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2007.0,2928350.0,1779214.0,1082126.0,15424.0,24322.0,1429.0,25835.0,2858284.0,70066.0,,Missis
770,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2008.0,2947806.0,1785548.0,1092190.0,15949.0,25196.0,1507.0,27416.0,2872833.0,74973.0,,Missis
771,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2009.0,2958774.0,1788908.0,1097005.0,16367.0,26063.0,1689.0,28742.0,2879079.0,79695.0,,Missis
772,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2010.0,2970548.0,1790248.0,1105011.0,16838.0,26709.0,1694.0,30048.0,2888518.0,82030.0,,Missis
773,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2011.0,2978731.0,1790673.0,1110364.0,16981.0,27795.0,1690.0,31228.0,2894919.0,83812.0,,Missis
774,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2012.0,2983816.0,1790197.0,1114071.0,17182.0,28196.0,1649.0,32521.0,2899618.0,84198.0,,Missis
775,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2013.0,2988711.0,1787471.0,1118901.0,17402.0,29308.0,1703.0,33926.0,2902468.0,86243.0,,Missis
776,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2014.0,2990468.0,1783586.0,1122262.0,17638.0,30205.0,1699.0,35078.0,2901758.0,88710.0,,Missis
777,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2015.0,2988471.0,1777650.0,1124044.0,17868.0,31065.0,1703.0,36141.0,2897628.0,90843.0,,Missis
778,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2016.0,2987938.0,1773354.0,1126424.0,18089.0,31149.0,1731.0,37191.0,2895027.0,92911.0,,Missis
779,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2017.0,2988510.0,1770340.0,1128043.0,18363.0,31606.0,1770.0,38388.0,2892436.0,96074.0,,Missis
780,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2018.0,2981020.0,1762445.0,1126849.0,18490.0,32349.0,1793.0,39094.0,2882741.0,98279.0,,Missis
781,Missis,735,13.0,366.0,304.0,5.0,,63.0,50.0,,801.0,28000.0,28.0,0.0,Mississippi,2019.0,2976149.0,1758081.0,1124559.0,18705.0,33032.0,1806.0,39966.0,2876039.0,100110.0,,Missis
782,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1990.0,5128880.0,4516213.0,551614.0,19470.0,41583.0,,,5067931.0,60949.0,,Missou
783,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1991.0,5170800.0,4546363.0,560523.0,19880.0,44034.0,,,5107925.0,62875.0,,Missou
784,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1992.0,5217101.0,4578402.0,570748.0,20727.0,47224.0,,,5151020.0,66081.0,,Missou
785,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1993.0,5271175.0,4617284.0,582279.0,21612.0,50000.0,,,5201472.0,69703.0,,Missou
786,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1994.0,5324497.0,4656112.0,593401.0,22437.0,52547.0,,,5250681.0,73816.0,,Missou
787,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1995.0,5378247.0,4696928.0,603017.0,23209.0,55093.0,,,5300103.0,78144.0,,Missou
788,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1996.0,5431553.0,4735152.0,613411.0,24438.0,58552.0,,,5347108.0,84445.0,,Missou
789,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1997.0,5481193.0,4769922.0,624475.0,25548.0,61248.0,,,5389625.0,91568.0,,Missou
790,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1998.0,5521765.0,4797381.0,633777.0,26717.0,63890.0,,,5422027.0,99738.0,,Missou
791,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,1999.0,5561948.0,4824973.0,642019.0,27852.0,67104.0,,,5454279.0,107669.0,,Missou
792,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2000.0,5607285.0,4811076.0,637132.0,25897.0,63910.0,3409.0,65861.0,5487426.0,119859.0,,Missou
793,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2001.0,5641142.0,4829908.0,643919.0,26402.0,67331.0,3693.0,69889.0,5512298.0,128844.0,,Missou
794,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2002.0,5674825.0,4848677.0,650232.0,26783.0,71028.0,4112.0,73993.0,5536997.0,137828.0,,Missou
795,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2003.0,5709403.0,4868796.0,656313.0,27219.0,74689.0,4346.0,78040.0,5562542.0,146861.0,,Missou
796,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2004.0,5747741.0,4891042.0,663205.0,27818.0,78638.0,4689.0,82349.0,5591693.0,156048.0,,Missou
797,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2005.0,5790300.0,4917028.0,669907.0,28216.0,82736.0,5116.0,87297.0,5624330.0,165970.0,,Missou
798,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2006.0,5842704.0,4951012.0,678128.0,28695.0,87067.0,5567.0,92235.0,5665619.0,177085.0,,Missou
799,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2007.0,5887612.0,4980125.0,684018.0,29155.0,90822.0,5958.0,97534.0,5700097.0,187515.0,,Missou
800,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2008.0,5923916.0,5001808.0,689311.0,29675.0,94108.0,6414.0,102600.0,5726899.0,197017.0,,Missou
801,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2009.0,5961088.0,5023152.0,695364.0,30081.0,97477.0,6636.0,108378.0,5755168.0,205920.0,,Missou
802,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2010.0,5995974.0,5042454.0,701195.0,30735.0,101184.0,7246.0,113160.0,5782096.0,213878.0,,Missou
803,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2011.0,6010275.0,5045608.0,704226.0,31152.0,105280.0,7593.0,116416.0,5791211.0,219064.0,,Missou
804,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2012.0,6024367.0,5049542.0,707299.0,31721.0,108134.0,7872.0,119799.0,5799887.0,224480.0,,Missou
805,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2013.0,6040715.0,5054636.0,711333.0,32125.0,110913.0,8023.0,123685.0,5810669.0,230046.0,,Missou
806,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2014.0,6056202.0,5058673.0,714336.0,32856.0,114540.0,8241.0,127556.0,5820202.0,236000.0,,Missou
807,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2015.0,6071732.0,5062290.0,717333.0,33320.0,118818.0,8423.0,131548.0,5829456.0,242276.0,,Missou
808,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2016.0,6087135.0,5067791.0,720019.0,33976.0,121290.0,8682.0,135377.0,5838352.0,248783.0,,Missou
809,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2017.0,6106670.0,5075415.0,722085.0,34733.0,125978.0,9031.0,139428.0,5850954.0,255716.0,,Missou
810,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2018.0,6121623.0,5080690.0,723809.0,35166.0,129306.0,9429.0,143223.0,5859240.0,262383.0,,Missou
811,Missou,1928,30.0,615.0,1017.0,19.0,5.0,131.0,302.0,1.0,2120.0,29000.0,29.0,0.0,Missouri,2019.0,6137428.0,5086188.0,725579.0,35839.0,133312.0,9857.0,146653.0,5868720.0,268708.0,,Missou
812,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1990.0,800204.0,746412.0,2200.0,47757.0,3835.0,,,788684.0,11520.0,,Montan
813,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1991.0,809680.0,754402.0,2269.0,49066.0,3943.0,,,797849.0,11831.0,,Montan
814,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1992.0,825770.0,769569.0,2321.0,49792.0,4088.0,,,813354.0,12416.0,,Montan
815,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1993.0,844761.0,787290.0,2548.0,50708.0,4215.0,,,831875.0,12886.0,,Montan
816,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1994.0,861306.0,802094.0,2666.0,52229.0,4317.0,,,847606.0,13700.0,,Montan
817,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1995.0,876553.0,815828.0,2769.0,53474.0,4482.0,,,862139.0,14414.0,,Montan
818,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1996.0,886254.0,824170.0,2929.0,54548.0,4607.0,,,871685.0,14569.0,,Montan
819,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1997.0,889865.0,826618.0,2910.0,55685.0,4652.0,,,874744.0,15121.0,,Montan
820,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1998.0,892431.0,827664.0,3034.0,56890.0,4843.0,,,876468.0,15963.0,,Montan
821,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,1999.0,897508.0,830780.0,3111.0,58604.0,5013.0,,,880946.0,16562.0,,Montan
822,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2000.0,903773.0,825459.0,2797.0,56528.0,4883.0,488.0,13618.0,885582.0,18191.0,,Montan
823,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2001.0,906961.0,826639.0,3154.0,57048.0,5119.0,538.0,14463.0,887415.0,19546.0,,Montan
824,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2002.0,911667.0,829714.0,3372.0,57582.0,5225.0,564.0,15210.0,891045.0,20622.0,,Montan
825,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2003.0,919630.0,835759.0,3619.0,58241.0,5339.0,585.0,16087.0,897816.0,21814.0,,Montan
826,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2004.0,930009.0,844155.0,3863.0,58900.0,5561.0,642.0,16888.0,907243.0,22766.0,,Montan
827,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2005.0,940102.0,852189.0,3899.0,59782.0,5685.0,641.0,17906.0,915949.0,24153.0,,Montan
828,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2006.0,952692.0,862738.0,4107.0,60364.0,5857.0,695.0,18931.0,927391.0,25301.0,,Montan
829,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2007.0,964706.0,872545.0,4192.0,61181.0,6034.0,731.0,20023.0,938266.0,26440.0,,Montan
830,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2008.0,976415.0,882291.0,4282.0,61852.0,6205.0,732.0,21053.0,949042.0,27373.0,,Montan
831,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2009.0,983982.0,887526.0,4354.0,62711.0,6429.0,787.0,22175.0,955772.0,28210.0,,Montan
832,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2010.0,990697.0,892251.0,4252.0,63735.0,6544.0,737.0,23178.0,961829.0,28868.0,,Montan
833,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2011.0,997316.0,896080.0,4929.0,64741.0,6981.0,772.0,23813.0,966936.0,30380.0,,Montan
834,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2012.0,1003783.0,900098.0,5450.0,65837.0,7183.0,768.0,24447.0,971677.0,32106.0,,Montan
835,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2013.0,1013569.0,907054.0,5483.0,66950.0,7958.0,827.0,25297.0,979705.0,33864.0,,Montan
836,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2014.0,1021869.0,913098.0,5539.0,67995.0,8297.0,833.0,26107.0,986298.0,35571.0,,Montan
837,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2015.0,1030475.0,919833.0,5691.0,68700.0,8581.0,859.0,26811.0,993200.0,37275.0,,Montan
838,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2016.0,1040859.0,927814.0,5935.0,69595.0,8980.0,892.0,27643.0,1002049.0,38810.0,,Montan
839,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2017.0,1052482.0,936852.0,6196.0,70563.0,9263.0,905.0,28703.0,1011467.0,41015.0,,Montan
840,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2018.0,1060665.0,943749.0,6260.0,70876.0,9542.0,899.0,29339.0,1018383.0,42282.0,,Montan
841,Montan,61,1.0,,10.0,17.0,,1.0,27.0,17.0,73.0,30000.0,30.0,0.0,Montana,2019.0,1068778.0,950211.0,6389.0,71096.0,9833.0,920.0,30329.0,1025489.0,43289.0,,Montan
842,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1990.0,1581660.0,1499293.0,57861.0,12211.0,12295.0,,,1545195.0,36465.0,,Nebras
843,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1991.0,1595919.0,1511748.0,58992.0,12231.0,12948.0,,,1556434.0,39485.0,,Nebras
844,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1992.0,1611687.0,1524509.0,60350.0,12645.0,14183.0,,,1568377.0,43310.0,,Nebras
845,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1993.0,1625590.0,1535417.0,61405.0,13112.0,15656.0,,,1577519.0,48071.0,,Nebras
846,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1994.0,1639041.0,1545917.0,63236.0,13414.0,16474.0,,,1586234.0,52807.0,,Nebras
847,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1995.0,1656993.0,1560073.0,64814.0,13885.0,18221.0,,,1598252.0,58741.0,,Nebras
848,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1996.0,1673740.0,1573082.0,66604.0,14264.0,19790.0,,,1608526.0,65214.0,,Nebras
849,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1997.0,1686418.0,1582536.0,68697.0,14534.0,20651.0,,,1615339.0,71079.0,,Nebras
850,Nebras,1078,47.0,249.0,584.0,76.0,7.0,46.0,188.0,16.0,1213.0,31000.0,31.0,0.0,Nebraska,1998.0,1695817.0,1589268.0,70395.0,14762.0,21392.0,,,1618200.0,77617.0,,Nebras
